Date,ACC.NS,ADANIGREEN.NS,ADANIPOWER.NS,AMBUJACEM.NS,APLAPOLLO.NS,BPCL.NS,COALINDIA.NS,DALBHARAT.NS,DEEPAKNTR.NS,GRASIM.NS,HINDALCO.NS,HINDPETRO.NS,IOC.NS,JINDALSTEL.NS,JSWSTEEL.NS,NTPC.NS,ONGC.NS,PIDILITIND.NS,PIIND.NS,RELIANCE.NS,SAIL.NS,SHREECEM.NS,SRF.NS,TATACHEM.NS,TATAPOWER.NS,TATASTEEL.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS
2021-05-31,1922.677978515625,1268.199951171875,92.5,318.1387939453125,646.425537109375,396.67083740234375,110.84039306640625,1742.3343505859375,1770.9627685546875,1448.9757080078125,385.46575927734375,238.31834411621094,59.70680618286133,403.1639709472656,680.0504760742188,96.9004135131836,92.3351058959961,2065.254150390625,2596.395263671875,1973.59521484375,111.4155044555664,27250.6328125,1290.1507568359375,672.9061889648438,103.34270477294922,101.16248321533203,6607.1259765625,781.3880004882812,154.81492614746094
2021-06-01,1910.4798583984375,1271.050048828125,95.3499984741211,315.6077575683594,644.5625,395.7043762207031,110.76535034179688,1791.98828125,1746.115234375,1422.7281494140625,385.90576171875,239.89462280273438,60.062042236328125,392.57000732421875,664.3621826171875,96.6373291015625,95.54428100585938,2042.087646484375,2595.054931640625,1981.4521484375,106.66317749023438,27295.24609375,1299.1536865234375,675.3441162109375,101.59524536132812,98.93819427490234,6502.080078125,782.05908203125,151.4555206298828
2021-06-02,1933.375244140625,1299.800048828125,96.4000015258789,322.3248596191406,631.893798828125,398.8979187011719,111.89099884033203,1761.9788818359375,1738.179931640625,1420.462890625,389.9143371582031,245.73117065429688,60.58122634887695,394.8471984863281,675.410888671875,97.47042846679688,95.66614532470703,2039.4697265625,2651.551025390625,2011.006103515625,107.27923583984375,27562.783203125,1293.2607421875,680.5545043945312,104.94454193115234,101.01869201660156,6495.03759765625,802.9573974609375,155.3795166015625
2021-06-03,1962.6600341796875,1286.9000244140625,100.75,325.0993347167969,662.9196166992188,398.2676086425781,111.85346984863281,1765.1376953125,1726.1778564453125,1436.713623046875,390.3054504394531,245.0921173095703,61.45565414428711,393.4610595703125,683.1116333007812,98.0404281616211,99.52528381347656,2055.276123046875,2657.45849609375,2018.68017578125,107.67526245117188,28011.642578125,1304.6309814453125,695.7554321289062,105.4784927368164,100.8344497680664,6541.82275390625,805.497802734375,156.64988708496094
2021-06-04,1945.7669677734375,1277.25,105.75,323.2496643066406,657.1069946289062,401.92333984375,114.89277648925781,1768.0496826171875,1717.6473388671875,1480.5413818359375,386.2478942871094,254.59249877929688,62.63066101074219,394.6492004394531,689.9035034179688,97.99656677246094,101.9220199584961,2054.23876953125,2690.8701171875,2001.1851806640625,108.15928649902344,27819.451171875,1311.99951171875,713.3465576171875,104.99309539794922,100.7176284790039,6564.0830078125,801.6632690429688,158.56951904296875
2021-06-07,1980.6666259765625,1264.8499755859375,126.9000015258789,330.06414794921875,669.8253173828125,404.57061767578125,117.25667572021484,1746.0855712890625,1739.9654541015625,1478.325439453125,386.19903564453125,256.55224609375,62.6853141784668,400.73822021484375,684.6900634765625,102.07427978515625,101.67829132080078,2059.178466796875,2677.1181640625,2034.8958740234375,108.24729919433594,28809.701171875,1324.439208984375,715.306396484375,110.04129028320312,101.43659210205078,6746.6455078125,815.3239135742188,156.96043395996094
2021-06-08,1977.471923828125,1267.550048828125,151.75,331.3297119140625,681.1029052734375,409.65509033203125,117.06905364990234,1767.60546875,1810.8873291015625,1480.44287109375,379.11053466796875,257.5320739746094,63.778343200683594,397.7679748535156,676.7979736328125,101.89888763427734,101.3939437866211,2049.64501953125,2801.87646484375,2023.2022705078125,106.88319396972656,28611.630859375,1386.1524658203125,711.4345092773438,113.63330078125,99.8548812866211,6692.2265625,818.2477416992188,154.1656036376953
2021-06-09,1940.4425048828125,1239.1500244140625,152.35000610351562,325.4887390136719,680.1590576171875,407.6380920410156,117.36922454833984,1733.6473388671875,1764.1185302734375,1469.5106201171875,374.613037109375,255.91319274902344,62.821937561035156,393.7085876464844,667.5667114257812,103.56505584716797,100.78459167480469,2050.929443359375,2792.196044921875,1987.0247802734375,109.52339172363281,28070.13671875,1383.309814453125,706.17626953125,121.0114517211914,98.94718170166016,6623.62353515625,810.57861328125,152.4153289794922
2021-06-10,1965.51611328125,1233.5,154.10000610351562,332.4978942871094,708.2039794921875,406.37750244140625,117.44428253173828,1770.7646484375,1771.26025390625,1469.953857421875,376.8128967285156,254.2943115234375,63.368465423583984,401.43133544921875,675.1718139648438,103.91583251953125,100.70333862304688,2106.449462890625,2812.6494140625,1994.3333740234375,113.13162994384766,27890.740234375,1401.5928955078125,715.306396484375,123.87533569335938,100.15594482421875,6608.75146484375,804.011962890625,153.31871032714844
2021-06-11,1959.901123046875,1217.699951171875,148.3000030517578,328.7499694824219,715.4822998046875,406.4195251464844,122.05950164794922,1763.55810546875,1777.31103515625,1468.08251953125,384.3902282714844,251.39730834960938,62.9039192199707,416.9261779785156,699.4696044921875,104.17891693115234,100.37837219238281,2091.33447265625,2815.231201171875,2028.9263916015625,118.85202026367188,27722.95703125,1399.4832763671875,715.5932006835938,122.03079986572266,104.10124969482422,6562.65478515625,800.6088256835938,155.9723358154297
2021-06-14,1975.4390869140625,1212.9000244140625,140.89999389648438,331.3297119140625,718.463134765625,406.50360107421875,119.58304595947266,1776.045654296875,1755.489013671875,1470.4462890625,386.00347900390625,254.25167846679688,62.7126350402832,420.88653564453125,697.508544921875,103.65274810791016,101.3939437866211,2089.358642578125,2779.03955078125,2058.033447265625,120.8321533203125,27997.708984375,1383.369140625,715.3993530273438,119.79793548583984,104.680908203125,6578.0693359375,800.0814819335938,154.64553833007812
2021-06-15,1977.7623291015625,1212.199951171875,133.89999389648438,332.40057373046875,744.5208740234375,404.9908447265625,117.93206024169922,1835.1270751953125,1760.7459716796875,1472.6622314453125,382.1415100097656,254.20907592773438,63.25914764404297,418.31231689453125,693.63427734375,103.3019790649414,101.84076690673828,2111.2900390625,2862.443603515625,2062.708740234375,120.8321533203125,28147.7578125,1416.2410888671875,720.922607421875,118.58442687988281,105.53468322753906,6568.02294921875,806.9837646484375,152.97994995117188
2021-06-16,1956.0286865234375,1182.75,127.25,329.9181213378906,739.1801147460938,404.4445495605469,116.73135375976562,1817.802490234375,1760.2501220703125,1447.0059814453125,371.77764892578125,259.3213806152344,63.341121673583984,403.3125,674.7891235351562,105.05583953857422,102.93759155273438,2105.263916015625,2874.557373046875,2027.50537109375,115.46378326416016,27889.703125,1415.71630859375,714.236572265625,122.27350616455078,102.64534759521484,6488.33935546875,803.53271484375,149.2535400390625
2021-06-17,1977.0362548828125,1123.6500244140625,120.9000015258789,337.0733642578125,777.2109985351562,400.788818359375,114.17985534667969,1781.9193115234375,1758.51416015625,1436.1719970703125,361.0227355957031,263.2834167480469,62.63066101074219,391.57989501953125,666.1318359375,102.95121765136719,101.6376724243164,2101.60888671875,2839.5078125,2031.21826171875,112.91161346435547,28031.35546875,1413.2994384765625,703.0933227539062,121.83118438720703,101.41413879394531,6604.0234375,800.5128784179688,147.50326538085938
2021-06-18,1963.192626953125,1067.550048828125,114.9000015258789,332.2545166015625,770.0072631835938,396.9649658203125,109.86479187011719,1766.8157958984375,1740.6102294921875,1458.38134765625,363.07598876953125,251.99374389648438,61.37367248535156,384.50079345703125,641.499267578125,99.57505798339844,97.69727325439453,2099.830322265625,2832.9541015625,2040.3857421875,109.12735748291016,27712.87890625,1400.29541015625,692.6282958984375,119.3739242553711,100.36209869384766,6593.23779296875,774.5816650390625,142.0830535888672
2021-06-21,1963.38623046875,1120.9000244140625,120.5999984741211,335.61309814453125,807.1935424804688,399.23406982421875,110.69029235839844,1793.66650390625,1732.427001953125,1474.0411376953125,359.4095458984375,257.65985107421875,61.56496047973633,378.16424560546875,643.747314453125,103.47737121582031,98.2659912109375,2124.87353515625,2789.614501953125,2051.020263671875,111.67953491210938,27890.296875,1373.35595703125,695.7774658203125,121.19229888916016,101.63465118408203,6673.611328125,740.2623901367188,143.6074981689453
2021-06-22,1983.958251953125,1167.4000244140625,126.5999984741211,337.0733642578125,799.1948852539062,398.0574951171875,111.5908432006836,1825.304931640625,1749.785400390625,1473.6964111328125,359.3606262207031,259.4917907714844,62.22077560424805,384.8473205566406,645.947509765625,103.7404556274414,99.15968322753906,2121.860595703125,2769.557861328125,2040.4774169921875,111.98755645751953,28891.966796875,1383.1513671875,701.3975219726562,119.3739242553711,102.1997299194336,6755.80615234375,769.3092041015625,142.50650024414062
2021-06-23,1965.7581787109375,1166.1500244140625,125.94999694824219,336.0024719238281,789.1841430664062,394.6539001464844,111.4032211303711,1801.1689453125,1744.677001953125,1476.109375,359.8984069824219,255.8279571533203,61.70158386230469,381.3820495605469,636.62060546875,102.81967163085938,100.21587371826172,2107.33837890625,2829.132080078125,2021.775634765625,109.21536254882812,28524.525390625,1367.7205810546875,692.7252197265625,118.6858901977539,101.07877349853516,6799.5380859375,770.7471313476562,141.85719299316406
2021-06-24,1962.7568359375,1139.699951171875,119.69999694824219,337.31671142578125,807.9884643554688,391.71246337890625,109.86479187011719,1777.92138671875,1728.16162109375,1476.2572021484375,360.82720947265625,251.69552612304688,60.909141540527344,382.5700988769531,649.5347900390625,103.47737121582031,99.11907196044922,2130.060302734375,2809.472412109375,1974.2415771484375,110.00743103027344,28331.939453125,1373.9503173828125,684.0528564453125,116.81837463378906,102.27782440185547,6857.25732421875,779.8062744140625,141.6878204345703
2021-06-25,1976.019775390625,1167.25,116.75,338.82562255859375,804.237548828125,395.03204345703125,111.62835693359375,1809.016845703125,1770.863525390625,1484.087158203125,367.52459716796875,253.91085815429688,60.881797790527344,391.6789245605469,659.5791625976562,101.7673568725586,98.2253646850586,2108.425048828125,2878.9755859375,1929.2745361328125,115.59579467773438,28388.06640625,1395.8089599609375,693.7426147460938,119.0299072265625,107.06484985351562,6818.89306640625,771.8495483398438,148.03964233398438
2021-06-28,1985.5069580078125,1119.8499755859375,118.19999694824219,335.22369384765625,796.561767578125,392.5948791503906,110.46515655517578,1841.5931396484375,1761.589111328125,1497.62939453125,373.7820129394531,253.27183532714844,60.58122634887695,404.3025817871094,665.1752319335938,101.85505676269531,99.40341186523438,2129.121826171875,2919.0390625,1912.3603515625,117.22391510009766,28053.19140625,1410.0906982421875,699.5081176757812,120.45512390136719,108.7876205444336,6766.14794921875,775.6361694335938,151.17320251464844
2021-06-29,1987.5400390625,1126.300048828125,116.30000305175781,335.2723693847656,783.1478881835938,391.8385009765625,108.43898010253906,1850.0826416015625,1746.06591796875,1480.590576171875,365.911376953125,249.26718139648438,59.10563278198242,394.9957275390625,656.1353149414062,103.12659454345703,97.0066909790039,2135.592529296875,2882.053466796875,1914.010498046875,114.67173767089844,27800.4765625,1402.81103515625,698.2483520507812,120.70085144042969,107.73558044433594,6722.07080078125,772.0892333984375,150.46743774414062
2021-06-30,1950.5106201171875,1124.9000244140625,113.44999694824219,331.62176513671875,809.4540405273438,393.39324951171875,110.05242919921875,1866.8643798828125,1793.9256591796875,1476.109375,363.7603759765625,249.82102966308594,58.96900939941406,393.5105895996094,654.22216796875,102.07427978515625,95.62553405761719,2127.88671875,2889.748779296875,1934.95849609375,114.93574523925781,27178.103515625,1441.19970703125,701.3491821289062,120.01280975341797,107.18888854980469,6674.103515625,760.0582275390625,148.40664672851562
2021-07-01,1932.3104248046875,1068.699951171875,107.80000305175781,331.281005859375,816.0615844726562,388.8971252441406,109.3019790649414,1865.9757080078125,1867.1287841796875,1477.6361083984375,370.94659423828125,252.37716674804688,58.77772903442383,390.8868408203125,651.0175170898438,102.90736389160156,96.55984497070312,2142.90283203125,2894.46484375,1923.3157958984375,111.72352600097656,26738.73046875,1455.4619140625,700.6224365234375,119.275634765625,106.90864562988281,6606.38720703125,758.7640991210938,148.43487548828125
